tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879185.3818982,15.470100558202716,6.225823386340312,7.2,53.0,-4.225823386340312
1771879185.3860307,15.495354032305666,6.060833784708022,7.2,53.0,-4.060833784708022
1771879185.3901627,15.520449713110738,6.022963393216989,7.2,53.0,-4.022963393216989
1771879185.3943996,15.54527968600926,5.959193495645467,7.2,53.0,-3.959193495645467
1771879185.398527,15.569740207749357,5.87052521762299,7.2,53.0,-3.8705252176229896
1771879185.4026418,15.594186863339466,5.867197341626397,7.2,53.0,-3.8671973416263974
1771879185.40684,15.61851153977416,5.8379223443261585,7.2,53.0,-3.8379223443261585
1771879185.41102,15.64260095181424,5.781458889619295,7.2,53.0,-3.7814588896192953
1771879185.4150856,15.66669180233201,5.781804124264893,7.2,53.0,-3.7818041242648928
1771879185.4193006,15.690776740963072,5.7803852714547475,7.2,53.0,-3.7803852714547475
1771879185.4234834,15.714708338865442,5.743583496568701,7.2,53.0,-3.743583496568701
1771879185.427575,15.738637546547643,5.743009843728282,7.2,53.0,-3.7430098437282817
1771879185.431811,15.762582709559766,5.746839122909192,7.2,53.0,-3.7468391229091917
1771879185.436024,15.786405031353864,5.71735723058361,7.2,53.0,-3.71735723058361
1771879185.440119,15.810225377987809,5.716883192146816,7.2,53.0,-3.716883192146816
1771879185.4442549,15.834044426924565,5.716571744821376,7.2,53.0,-3.716571744821376
1771879185.4484167,15.857831112356207,5.7088045035939725,7.2,53.0,-3.7088045035939725
1771879185.452577,15.881510084102542,5.682953219120561,7.2,53.0,-3.682953219120561
1771879185.456773,15.905183928466792,5.681722647420203,7.2,53.0,-3.6817226474202034
1771879185.460937,15.928865656417997,5.683614708289005,7.2,53.0,-3.6836147082890047
1771879185.4650714,15.95247050363169,5.665163331286113,7.2,53.0,-3.665163331286113
1771879185.469207,15.976070497239599,5.663998465898225,7.2,53.0,-3.663998465898225
1771879185.473481,15.999673380967296,5.664692094647344,7.2,53.0,-3.664692094647344
1771879185.4775693,16.023226501171546,5.652748849019734,7.2,53.0,-3.6527488490197344
1771879185.48178,16.046774848940785,5.651603464617643,7.2,53.0,-3.6516034646176427
1771879185.4859092,16.070323019680295,5.65156097748195,7.2,53.0,-3.6515609774819504
1771879185.490046,16.093839575102816,5.64397330140499,7.2,53.0,-3.6439733014049898
1771879185.494255,16.117351351337682,5.642826296368091,7.2,53.0,-3.6428262963680913
1771879185.4983933,16.140860790205046,5.642265328167597,7.2,53.0,-3.642265328167597
1771879185.502552,16.164344178496695,5.636013189995515,7.2,53.0,-3.6360131899955146
1771879185.5066912,16.187822740766777,5.634854944819624,7.2,53.0,-3.634854944819624
1771879185.5108452,16.21129720328648,5.633871004729083,7.2,53.0,-3.633871004729083
1771879185.515061,16.23477067448096,5.633633086674615,7.2,53.0,-3.6336330866746147
1771879185.5192294,16.258239217034593,5.632450212872433,7.2,53.0,-3.632450212872433
1771879185.5233746,16.281703372863788,5.631397399007305,7.2,53.0,-3.631397399007305
1771879185.5275705,16.305152106728233,5.627696127466797,7.2,53.0,-3.6276961274667974
1771879185.5316918,16.328595806943504,5.626488051665277,7.2,53.0,-3.6264880516652767
1771879185.5358858,16.35212149370275,5.6461648222193075,7.2,53.0,-3.6461648222193075
1771879185.540051,16.375555522997214,5.624167030671512,7.2,53.0,-3.6241670306715124
1771879185.544217,16.398984523506005,5.6229601221100065,7.2,53.0,-3.6229601221100065
1771879185.5483854,16.42239288198064,5.618006033912957,7.2,53.0,-3.618006033912957
1771879185.5525496,16.445620453968697,5.574617277133401,7.2,53.0,-3.5746172771334006
